Ano,Unidade Orçamentária,Modalidade de Aplicação,Subfunção,Dotação Inicial,Dotação Atual,Empenhado,Liquidado,Pago
2005,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,306 - Alimentação e Nutrição,381888,381888,139463,139463,139463
2005,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,60600,60600,27452,27452,27452
2005,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,365 - Educação Infantil,53400,53400,6951,6951,6406
2005,42206 - Agência Nacional do Cinema,90 - Aplicações Diretas,662 - Produção Industrial,4642000,0,0,0,0
2005,42902 - Fundo Nacional de Cultura,30 - Transferências a Estados e ao Distrito Federal,"391 - Patrimônio Histórico, Artístico e Arqueológico",2228732,1202586,1202585,1202585,0
2005,42902 - Fundo Nacional de Cultura,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,8023956,10351786,3115558,3115558,780660
2005,42902 - Fundo Nacional de Cultura,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",11821918,9392829,1810051,1810051,0
2005,42902 - Fundo Nacional de Cultura,40 - Transferências a Municípios,392 - Difusão Cultural,16718262,22571560,11735891,11735891,1602449
2005,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,122 - Administração Geral,224521,265000,332405,332405,332405
2005,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,128 - Formação de Recursos Humanos,0,1378563,1299213,1299213,1269213
2005,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,"391 - Patrimônio Histórico, Artístico e Arqueológico",6108334,7551572,3803352,3803352,1033017
2005,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,7793750,69206980,62671472,62671472,30120073
2005,42902 - Fundo Nacional de Cultura,80 - Transferências ao Exterior,392 - Difusão Cultural,0,16069764,13072426,13072426,13049026
2005,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,122 - Administração Geral,11518428,11477949,11124807,11124807,10681989
2005,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,2485711,1107148,0,0,0
2005,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",13665910,15977907,13032298,13032298,3360364
2005,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,392 - Difusão Cultural,47185516,15104892,9245386,9245386,7210343
2005,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,"422 - Direitos Individuais, Coletivos e Difusos",127319,127319,11100,11100,11100
2005,42902 - Fundo Nacional de Cultura,99 - A DEFINIR,"391 - Patrimônio Histórico, Artístico e Arqueológico",650000,350000,0,0,0
2005,42902 - Fundo Nacional de Cultura,99 - A DEFINIR,392 - Difusão Cultural,62022200,8438702,0,0,0
2005,53101 - Ministério do Desenvolvimento Regional - Administração Direta,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",100000,100000,0,0,0
2006,30202 - Fundação Nacional do Índio - FUNAI,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",1067000,1063746,908244,908244,767119
2006,30202 - Fundação Nacional do Índio - FUNAI,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","391 - Patrimônio Histórico, Artístico e Arqueológico",0,3254,3254,3254,3243
2006,42101 - Ministério da Cultura - Administração Direta,30 - Transferências a Estados e ao Distrito Federal,"391 - Patrimônio Histórico, Artístico e Arqueológico",11672930,20209805,18125110,18125110,9003287
2006,42101 - Ministério da Cultura - Administração Direta,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,1774261,2110372,1200097,1200097,0
2006,42101 - Ministério da Cultura - Administração Direta,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",28944070,31726195,27919006,27919006,6415742
2006,42101 - Ministério da Cultura - Administração Direta,40 - Transferências a Municípios,392 - Difusão Cultural,9070000,9098828,5668700,5668700,519949
2006,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,122 - Administração Geral,292466,384321,384321,384321,352224
2006,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,"391 - Patrimônio Histórico, Artístico e Arqueológico",360000,660000,450000,450000,210000
2006,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,4835000,17149808,17687810,17687810,12577476
2006,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,845 - Outras Transferências,30000,30000,30000,30000,30000
2006,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,122 - Administração Geral,2500000,2545529,1700000,1700000,1500000
2006,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,128 - Formação de Recursos Humanos,0,2250000,3250000,3250000,1754993
2006,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,212 - Cooperação Internacional,102000,102000,42000,42000,30000
2006,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,"391 - Patrimônio Histórico, Artístico e Arqueológico",0,2250000,3443336,3443336,1754993
2006,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,392 - Difusão Cultural,0,220000,220000,220000,215000
2006,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,121 - Planejamento e Orçamento,4238844,2396023,2380322,2380322,1603404
2006,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,122 - Administração Geral,35291432,40296618,39277661,39277661,37021228
2006,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,8625000,5068782,305782,305782,294357
2006,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,131 - Comunicação Social,300000,300000,0,0,0
2006,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,301 - Atenção Básica,1277632,1277632,1277632,1277632,1231681
2006,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,306 - Alimentação e Nutrição,890352,890352,890352,890352,858169
2006,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,711909,711909,711909,711909,697736
2006,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,365 - Educação Infantil,110580,110580,55531,55531,55531
2006,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",8920000,5953000,829678,829678,829218
2006,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,392 - Difusão Cultural,22653364,28976553,21196532,21196532,14648825
2006,42101 - Ministério da Cultura - Administração Direta,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,1654464,3910010,3819843,3819843,3670838
2006,42101 - Ministério da Cultura - Administração Direta,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",128 - Formação de Recursos Humanos,0,504218,504218,504218,446886
2006,42101 - Ministério da Cultura - Administração Direta,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,14744,10594,10594,2094
2006,42101 - Ministério da Cultura - Administração Direta,99 - A DEFINIR,"391 - Patrimônio Histórico, Artístico e Arqueológico",450000,350000,0,0,0
2006,42101 - Ministério da Cultura - Administração Direta,99 - A DEFINIR,392 - Difusão Cultural,20056527,1431668,0,0,0
2006,42201 - Fundação Casa de Rui Barbosa,30 - Transferências a Estados e ao Distrito Federal,128 - Formação de Recursos Humanos,0,158510,158509,158509,158509
2006,42201 - Fundação Casa de Rui Barbosa,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,0,95000,95000,95000,95000
2006,42201 - Fundação Casa de Rui Barbosa,80 - Transferências ao Exterior,212 - Cooperação Internacional,4221,2554,494,494,494
2006,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,121 - Planejamento e Orçamento,110000,107400,89514,89514,53075
2006,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,122 - Administração Geral,9761342,10525802,10316710,10316710,9900717
2006,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,266000,104250,56208,56208,42420
2006,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,212 - Cooperação Internacional,0,1667,1667,1667,181
2006,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,301 - Atenção Básica,330120,330120,241974,241974,240899
2006,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,306 - Alimentação e Nutrição,228096,228096,216286,216286,216286
2006,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,86625,86625,82587,82587,82587
2006,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,365 - Educação Infantil,26220,26220,14983,14983,14983
2006,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",1591185,1635747,1249922,1249922,738317
2006,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,392 - Difusão Cultural,385184,285736,157264,157264,107934
2006,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",121 - Planejamento e Orçamento,0,2600,2600,2600,1300
2006,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,1538279,1755578,1746766,1746766,1745445
2006,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",128 - Formação de Recursos Humanos,0,3240,3240,3240,3240
2006,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","391 - Patrimônio Histórico, Artístico e Arqueológico",0,5438,5438,5438,5438
2006,42201 - Fundação Casa de Rui Barbosa,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,4448,3647,3647,3647
2006,42201 - Fundação Casa de Rui Barbosa,99 - A DEFINIR,"391 - Patrimônio Histórico, Artístico e Arqueológico",50000,0,0,0,0
2006,42202 - Fundação Biblioteca Nacional - BN,80 - Transferências ao Exterior,212 - Cooperação Internacional,147840,223362,212458,212458,115379
2006,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,121 - Planejamento e Orçamento,964000,1158865,880626,880626,466617
2006,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,122 - Administração Geral,15851788,22639969,21504818,21504818,21089843
2006,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,650000,323640,278862,278862,263468
2006,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,212 - Cooperação Internacional,0,887,988,988,588
2006,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,301 - Atenção Básica,986730,986730,986730,986730,735151
2006,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,306 - Alimentação e Nutrição,632448,632448,632448,632448,632448
2006,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,670824,670824,636133,636133,636133
2006,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,365 - Educação Infantil,41040,41040,41040,41040,41040
2006,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",1571840,1525720,1122375,1122375,546947
2006,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,392 - Difusão Cultural,8833736,8397437,7590000,7590000,6031214
2006,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,"422 - Direitos Individuais, Coletivos e Difusos",100000,100000,88223,88223,60336
2006,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",121 - Planejamento e Orçamento,0,5135,4874,4874,4704
2006,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",122 - Administração Geral,2052965,3788103,3384015,3384015,3349401
2006,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",128 - Formação de Recursos Humanos,0,6360,6360,6360,5660
2006,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","391 - Patrimônio Histórico, Artístico e Arqueológico",0,6120,7000,7000,7000
2006,42202 - Fundação Biblioteca Nacional - BN,"91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S",392 - Difusão Cultural,0,19890,19890,19890,19370
2006,42203 - Fundação Cultural Palmares,30 - Transferências a Estados e ao Distrito Federal,122 - Administração Geral,0,500,0,0,0
2006,42203 - Fundação Cultural Palmares,30 - Transferências a Estados e ao Distrito Federal,"391 - Patrimônio Histórico, Artístico e Arqueológico",67065,67065,0,0,0
